Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_dl_argv;rtld.c;86;0.2513153553009033;0-2;LSB bit-flip
result;newton.c;56;0.528491735458374;0-2;LSB bit-flip
result;newton.c;56;0.6894564628601074;0-2;LSB bit-flip
i;newton.c;58;1.740450382232666;0-2;LSB bit-flip
index;newton.c;17;0.899315357208252;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6091957092285156;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.26645541191101074;0-2;LSB bit-flip
path;newton.c;56;1.2228734493255615;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8149774074554443;0-2;LSB bit-flip
result;newton.c;56;1.0452280044555664;0-2;LSB bit-flip
vector;newton.c;56;0.8636696338653564;0-2;LSB bit-flip
vector;newton.c;56;0.6691610813140869;0-2;LSB bit-flip
path;newton.c;56;0.2505514621734619;0-2;LSB bit-flip
vector;newton.c;56;1.0810823440551758;0-2;LSB bit-flip
vector;newton.c;15;0.5450587272644043;0-2;LSB bit-flip
vector;newton.c;56;1.5764408111572266;0-2;LSB bit-flip
index;newton.c;17;0.9438028335571289;0-2;LSB bit-flip
path;newton.c;56;0.3988649845123291;0-2;LSB bit-flip
result;newton.c;56;0.8205492496490479;0-2;LSB bit-flip
f_input;newton.c;16;1.329345464706421;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.31578850746154785;0-2;LSB bit-flip
index;newton.c;17;1.2163093090057373;0-2;LSB bit-flip
index;newton.c;17;0.35950541496276855;0-2;LSB bit-flip
path;newton.c;56;1.0073742866516113;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5370967388153076;0-2;LSB bit-flip
path;newton.c;56;0.24017119407653809;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7513895034790039;0-2;LSB bit-flip
path;newton.c;56;0.9375805854797363;0-2;LSB bit-flip
result;newton.c;56;0.7649757862091064;0-2;LSB bit-flip
path;newton.c;56;0.652935266494751;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5735511779785156;0-2;LSB bit-flip
index;newton.c;17;1.7458271980285645;0-2;LSB bit-flip
vector;newton.c;56;0.9449269771575928;0-2;LSB bit-flip
path;newton.c;56;1.0224831104278564;0-2;LSB bit-flip
index;newton.c;17;1.0714640617370605;0-2;LSB bit-flip
result;newton.c;56;0.950425386428833;0-2;LSB bit-flip
f_input;newton.c;16;0.41474103927612305;0-2;LSB bit-flip
vector;newton.c;56;1.4590561389923096;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6047573089599609;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.9576435089111328;0-2;LSB bit-flip
index;newton.c;17;0.909855842590332;0-2;LSB bit-flip
i;newton.c;58;0.6801984310150146;0-2;LSB bit-flip
index;newton.c;17;0.6483533382415771;0-2;LSB bit-flip
index;newton.c;17;0.7248449325561523;0-2;LSB bit-flip
index;newton.c;17;0.9418871402740479;0-2;LSB bit-flip
result;newton.c;56;0.7384576797485352;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.28339314460754395;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5833005905151367;0-2;LSB bit-flip
index;newton.c;17;0.8449094295501709;0-2;LSB bit-flip
path;newton.c;56;0.5731770992279053;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7931962013244629;0-2;LSB bit-flip
f_input;newton.c;16;0.35824155807495117;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.38197898864746094;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7723374366760254;0-2;LSB bit-flip
path;newton.c;56;1.463350772857666;0-2;LSB bit-flip
f_input;newton.c;16;0.6550295352935791;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.8190670013427734;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.3205685615539551;0-2;LSB bit-flip
filename;newton.c;15;0.46613597869873047;0-2;LSB bit-flip
f_input;newton.c;16;0.9334554672241211;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5610435009002686;0-2;LSB bit-flip
i;newton.c;58;1.7876582145690918;0-2;LSB bit-flip
index;newton.c;17;0.9329495429992676;0-2;LSB bit-flip
i;newton.c;58;0.5190303325653076;0-2;LSB bit-flip
filename;newton.c;15;0.7242660522460938;0-2;LSB bit-flip
result;newton.c;56;0.3664572238922119;0-2;LSB bit-flip
result;newton.c;56;0.8211643695831299;0-2;LSB bit-flip
f_input;newton.c;16;1.4255638122558594;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7025508880615234;0-2;LSB bit-flip
vector;newton.c;15;0.8383972644805908;0-2;LSB bit-flip
result;newton.c;56;0.3806178569793701;0-2;LSB bit-flip
vector;newton.c;15;1.0434370040893555;0-2;LSB bit-flip
result;newton.c;56;1.4193394184112549;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5333364009857178;0-2;LSB bit-flip
result;newton.c;56;1.0705983638763428;0-2;LSB bit-flip
filename;newton.c;15;0.42804932594299316;0-2;LSB bit-flip
filename;newton.c;15;1.0236952304840088;0-2;LSB bit-flip
index;newton.c;17;0.8590338230133057;0-2;LSB bit-flip
index;newton.c;17;0.8346107006072998;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.2153322696685791;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9643065929412842;0-2;LSB bit-flip
filename;newton.c;15;0.380826473236084;0-2;LSB bit-flip
filename;newton.c;15;0.9703288078308105;0-2;LSB bit-flip
result;newton.c;56;1.2099609375;0-2;LSB bit-flip
vector;newton.c;56;0.7599020004272461;0-2;LSB bit-flip
index;newton.c;17;1.5869455337524414;0-2;LSB bit-flip
path;newton.c;56;0.5322060585021973;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.23506522178649902;0-2;LSB bit-flip
i;newton.c;58;1.1605267524719238;0-2;LSB bit-flip
vector;newton.c;56;1.0174028873443604;0-2;LSB bit-flip
path;newton.c;56;0.5062007904052734;0-2;LSB bit-flip
vector;newton.c;56;1.0528736114501953;0-2;LSB bit-flip
f_input;newton.c;16;0.8035426139831543;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.15320873260498047;0-2;LSB bit-flip
f_input;newton.c;16;0.23140311241149902;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.45715999603271484;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.18224883079528809;0-2;LSB bit-flip
result;newton.c;56;0.3869612216949463;0-2;LSB bit-flip
result;newton.c;56;0.7012898921966553;0-2;LSB bit-flip
path;newton.c;56;1.0805048942565918;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0496494770050049;0-2;LSB bit-flip
path;newton.c;56;1.1893713474273682;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.3991363048553467;0-2;LSB bit-flip
result;newton.c;56;1.0262537002563477;0-2;LSB bit-flip
path;newton.c;56;0.4441416263580322;0-2;LSB bit-flip
path;newton.c;56;0.7653806209564209;0-2;LSB bit-flip
index;newton.c;17;0.3548448085784912;0-2;LSB bit-flip
path;newton.c;56;0.8220901489257812;0-2;LSB bit-flip
numsize;strtod_l.c;483;1.207948923110962;0-2;LSB bit-flip
vector;newton.c;56;0.9508693218231201;0-2;LSB bit-flip
vector;newton.c;56;0.8576533794403076;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3002762794494629;0-2;LSB bit-flip
filename;newton.c;15;1.0347917079925537;0-2;LSB bit-flip
i;newton.c;58;0.8978219032287598;0-2;LSB bit-flip
path;newton.c;56;1.2431583404541016;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9840888977050781;0-2;LSB bit-flip
vector;newton.c;56;0.7642407417297363;0-2;LSB bit-flip
f_input;newton.c;16;0.9324173927307129;0-2;LSB bit-flip
path;newton.c;56;0.7965185642242432;0-2;LSB bit-flip
vector;newton.c;15;0.8317520618438721;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7573935985565186;0-2;LSB bit-flip
result;newton.c;56;0.7275104522705078;0-2;LSB bit-flip
result;newton.c;56;1.0337631702423096;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1419639587402344;0-2;LSB bit-flip
result;newton.c;56;0.5314433574676514;0-2;LSB bit-flip
vector;newton.c;56;0.9107968807220459;0-2;LSB bit-flip
vector;newton.c;15;0.3762493133544922;0-2;LSB bit-flip
vector;newton.c;15;1.1253316402435303;0-2;LSB bit-flip
index;newton.c;17;0.8793423175811768;0-2;LSB bit-flip
result;newton.c;56;0.5611612796783447;0-2;LSB bit-flip
index;newton.c;17;1.0043771266937256;0-2;LSB bit-flip
vector;newton.c;56;0.29862046241760254;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.21885299682617188;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0550127029418945;0-2;LSB bit-flip
filename;newton.c;15;1.0083065032958984;0-2;LSB bit-flip
result;newton.c;56;1.3841068744659424;0-2;LSB bit-flip
index;newton.c;17;0.6042249202728271;0-2;LSB bit-flip
filename;newton.c;15;0.3898131847381592;0-2;LSB bit-flip
vector;newton.c;56;2.1702544689178467;0-2;LSB bit-flip
i;newton.c;58;1.1052391529083252;0-2;LSB bit-flip
index;newton.c;17;1.6429476737976074;0-2;LSB bit-flip
vector;newton.c;56;0.2259385585784912;0-2;LSB bit-flip
vector;newton.c;56;0.7156474590301514;0-2;LSB bit-flip
result;newton.c;56;0.9250216484069824;0-2;LSB bit-flip
i;newton.c;58;1.3630080223083496;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5464179515838623;0-2;LSB bit-flip
vector;newton.c;15;1.1079738140106201;0-2;LSB bit-flip
path;newton.c;56;0.6074492931365967;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.7141427993774414;0-2;LSB bit-flip
index;newton.c;17;1.1808035373687744;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6104233264923096;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.5342082977294922;0-2;LSB bit-flip
i;newton.c;58;1.1143882274627686;0-2;LSB bit-flip
path;newton.c;56;0.3714263439178467;0-2;LSB bit-flip
i;newton.c;58;1.1302120685577393;0-2;LSB bit-flip
index;newton.c;17;0.7778141498565674;0-2;LSB bit-flip
vector;newton.c;56;1.0426661968231201;0-2;LSB bit-flip
vector;newton.c;15;1.1856791973114014;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9953863620758057;0-2;LSB bit-flip
result;newton.c;56;1.100604772567749;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8263669013977051;0-2;LSB bit-flip
vector;newton.c;56;1.384331464767456;0-2;LSB bit-flip
filename;newton.c;15;0.5837118625640869;0-2;LSB bit-flip
filename;newton.c;15;0.550701379776001;0-2;LSB bit-flip
i;newton.c;58;0.7362453937530518;0-2;LSB bit-flip
path;newton.c;56;1.339900255203247;0-2;LSB bit-flip
index;newton.c;17;0.23935794830322266;0-2;LSB bit-flip
result;newton.c;56;1.4894237518310547;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.31810641288757324;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7674641609191895;0-2;LSB bit-flip
vector;newton.c;15;0.20000100135803223;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4925806522369385;0-2;LSB bit-flip
path;newton.c;56;0.6833055019378662;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.717545747756958;0-2;LSB bit-flip
result;newton.c;56;0.6365211009979248;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.40413904190063477;0-2;LSB bit-flip
vector;newton.c;15;1.1715755462646484;0-2;LSB bit-flip
index;newton.c;17;0.8588635921478271;0-2;LSB bit-flip
index;newton.c;17;1.216834306716919;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9165863990783691;0-2;LSB bit-flip
index;newton.c;17;1.1539642810821533;0-2;LSB bit-flip
index;newton.c;17;0.6882736682891846;0-2;LSB bit-flip
index;newton.c;17;0.832493782043457;0-2;LSB bit-flip
result;newton.c;56;0.9611706733703613;0-2;LSB bit-flip
f_input;newton.c;16;0.48394322395324707;0-2;LSB bit-flip
f_input;newton.c;16;0.2887380123138428;0-2;LSB bit-flip
vector;newton.c;15;0.42198824882507324;0-2;LSB bit-flip
result;newton.c;56;0.8360726833343506;0-2;LSB bit-flip
result;newton.c;56;0.906428337097168;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.39041996002197266;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8748154640197754;0-2;LSB bit-flip
index;newton.c;17;0.32375335693359375;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6194260120391846;0-2;LSB bit-flip
path;newton.c;56;0.4518251419067383;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4778778553009033;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0731277465820312;0-2;LSB bit-flip
index;newton.c;17;0.42606115341186523;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8470315933227539;0-2;LSB bit-flip
vector;newton.c;56;1.019212007522583;0-2;LSB bit-flip
path;newton.c;56;1.3000140190124512;0-2;LSB bit-flip
index;newton.c;17;1.1678826808929443;0-2;LSB bit-flip
vector;newton.c;56;1.4916791915893555;0-2;LSB bit-flip
path;newton.c;56;1.2150452136993408;0-2;LSB bit-flip
result;newton.c;56;0.6833677291870117;0-2;LSB bit-flip
vector;newton.c;56;0.8447661399841309;0-2;LSB bit-flip
f_input;newton.c;16;0.9321861267089844;0-2;LSB bit-flip
path;newton.c;56;0.7540445327758789;0-2;LSB bit-flip
index;newton.c;17;0.6783432960510254;0-2;LSB bit-flip
index;newton.c;17;0.7719545364379883;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.29197144508361816;0-2;LSB bit-flip
filename;newton.c;15;1.0302150249481201;0-2;LSB bit-flip
filename;newton.c;15;0.8591949939727783;0-2;LSB bit-flip
filename;newton.c;15;0.7293860912322998;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7946114540100098;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0916662216186523;0-2;LSB bit-flip
vector;newton.c;56;1.532548189163208;0-2;LSB bit-flip
index;newton.c;17;0.6323366165161133;0-2;LSB bit-flip
filename;newton.c;15;0.58982253074646;0-2;LSB bit-flip
result;newton.c;56;1.1235063076019287;0-2;LSB bit-flip
vector;newton.c;56;0.5852434635162354;0-2;LSB bit-flip
index;newton.c;17;1.400465726852417;0-2;LSB bit-flip
vector;newton.c;15;0.9445116519927979;0-2;LSB bit-flip
path;newton.c;56;0.5588579177856445;0-2;LSB bit-flip
result;newton.c;56;1.0639545917510986;0-2;LSB bit-flip
vector;newton.c;15;1.4678657054901123;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9897961616516113;0-2;LSB bit-flip
result;newton.c;56;0.841606616973877;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.812960147857666;0-2;LSB bit-flip
index;newton.c;17;0.20621633529663086;0-2;LSB bit-flip
i;newton.c;58;0.6127040386199951;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.05629563331604;0-2;LSB bit-flip
vector;newton.c;56;1.1162889003753662;0-2;LSB bit-flip
path;newton.c;56;1.1058261394500732;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2315506935119629;0-2;LSB bit-flip
index;newton.c;17;0.2865633964538574;0-2;LSB bit-flip
vector;newton.c;56;1.1834006309509277;0-2;LSB bit-flip
index;newton.c;17;0.6008260250091553;0-2;LSB bit-flip
result;newton.c;56;0.9833872318267822;0-2;LSB bit-flip
index;newton.c;17;1.1455647945404053;0-2;LSB bit-flip
vector;newton.c;56;1.4126522541046143;0-2;LSB bit-flip
index;newton.c;17;1.1667299270629883;0-2;LSB bit-flip
index;newton.c;17;0.91294264793396;0-2;LSB bit-flip
result;newton.c;56;0.9295344352722168;0-2;LSB bit-flip
index;newton.c;17;0.3832070827484131;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8417963981628418;0-2;LSB bit-flip
endptr;strtod_l.c;479;1.1365702152252197;0-2;LSB bit-flip
vector;newton.c;56;0.794152021408081;0-2;LSB bit-flip
path;newton.c;56;0.15460205078125;0-2;LSB bit-flip
result;newton.c;56;1.4062204360961914;0-2;LSB bit-flip
result;newton.c;56;0.5244014263153076;0-2;LSB bit-flip
vector;newton.c;56;0.6330292224884033;0-2;LSB bit-flip
index;newton.c;17;1.4918529987335205;0-2;LSB bit-flip
vector;newton.c;56;0.5661804676055908;0-2;LSB bit-flip
vector;newton.c;56;1.034790277481079;0-2;LSB bit-flip
vector;newton.c;56;0.49428462982177734;0-2;LSB bit-flip
result;newton.c;56;0.7366936206817627;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.163499116897583;0-2;LSB bit-flip
result;newton.c;56;1.0838468074798584;0-2;LSB bit-flip
index;newton.c;17;1.0226378440856934;0-2;LSB bit-flip
result;newton.c;56;1.1257176399230957;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7131912708282471;0-2;LSB bit-flip
f_input;newton.c;16;0.49739766120910645;0-2;LSB bit-flip
vector;newton.c;56;0.8909790515899658;0-2;LSB bit-flip
result;newton.c;56;1.1069846153259277;0-2;LSB bit-flip
path;newton.c;56;1.3381097316741943;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8070473670959473;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.17251014709472656;0-2;LSB bit-flip
vector;newton.c;56;0.720285177230835;0-2;LSB bit-flip
result;newton.c;56;0.576671838760376;0-2;LSB bit-flip
result;newton.c;56;0.85294508934021;0-2;LSB bit-flip
path;newton.c;56;0.3870668411254883;0-2;LSB bit-flip
vector;newton.c;56;0.3555779457092285;0-2;LSB bit-flip
filename;newton.c;15;0.6096620559692383;0-2;LSB bit-flip
vector;newton.c;15;1.1660549640655518;0-2;LSB bit-flip
index;newton.c;17;1.2630729675292969;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1483871936798096;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6361935138702393;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6002912521362305;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.20794248580932617;0-2;LSB bit-flip
i;newton.c;58;1.3321857452392578;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.3420431613922119;0-2;LSB bit-flip
path;newton.c;56;0.3955700397491455;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8675251007080078;0-2;LSB bit-flip
vector;newton.c;15;0.2909736633300781;0-2;LSB bit-flip
f_input;newton.c;16;0.4690873622894287;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4925076961517334;0-2;LSB bit-flip
path;newton.c;56;1.1562280654907227;0-2;LSB bit-flip
vector;newton.c;56;0.9111669063568115;0-2;LSB bit-flip
f_input;newton.c;16;0.3780691623687744;0-2;LSB bit-flip
f_input;newton.c;16;1.307837724685669;0-2;LSB bit-flip
filename;newton.c;15;0.6103172302246094;0-2;LSB bit-flip
filename;newton.c;15;0.3773939609527588;0-2;LSB bit-flip
result;newton.c;56;0.5366644859313965;0-2;LSB bit-flip
result;newton.c;56;0.5783276557922363;0-2;LSB bit-flip
index;newton.c;17;1.2791523933410645;0-2;LSB bit-flip
filename;newton.c;15;0.642277717590332;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5544784069061279;0-2;LSB bit-flip
path;newton.c;56;0.5517034530639648;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6151354312896729;0-2;LSB bit-flip
result;newton.c;56;0.9936389923095703;0-2;LSB bit-flip
vector;newton.c;56;0.6585755348205566;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5816717147827148;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.23177814483642578;0-2;LSB bit-flip
f_input;newton.c;16;1.0799500942230225;0-2;LSB bit-flip
result;newton.c;56;1.292769193649292;0-2;LSB bit-flip
vector;newton.c;56;1.200491189956665;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.41750001907348633;0-2;LSB bit-flip
f_input;newton.c;16;0.43669819831848145;0-2;LSB bit-flip
f_input;newton.c;16;1.1820154190063477;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6767349243164062;0-2;LSB bit-flip
index;newton.c;17;0.6955766677856445;0-2;LSB bit-flip
f_input;newton.c;16;0.8924965858459473;0-2;LSB bit-flip
vector;newton.c;56;0.8160989284515381;0-2;LSB bit-flip
index;newton.c;17;0.5836398601531982;0-2;LSB bit-flip
index;newton.c;17;0.7984495162963867;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9847602844238281;0-2;LSB bit-flip
result;newton.c;56;0.8013665676116943;0-2;LSB bit-flip
result;newton.c;56;0.3684694766998291;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.38054823875427246;0-2;LSB bit-flip
vector;newton.c;15;1.1004421710968018;0-2;LSB bit-flip
result;newton.c;56;0.6329679489135742;0-2;LSB bit-flip
path;newton.c;56;1.6104257106781006;0-2;LSB bit-flip
i;newton.c;58;1.1325178146362305;0-2;LSB bit-flip
index;newton.c;17;0.4257335662841797;0-2;LSB bit-flip
f_input;newton.c;16;1.0821638107299805;0-2;LSB bit-flip
filename;newton.c;15;0.7419948577880859;0-2;LSB bit-flip
path;newton.c;56;0.969341516494751;0-2;LSB bit-flip
result;newton.c;56;0.5643608570098877;0-2;LSB bit-flip
filename;newton.c;15;0.44672322273254395;0-2;LSB bit-flip
result;newton.c;56;0.3834419250488281;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3986489772796631;0-2;LSB bit-flip
vector;newton.c;56;0.23319101333618164;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8863272666931152;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.627021312713623;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8976526260375977;0-2;LSB bit-flip
result;newton.c;56;0.8520159721374512;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0826396942138672;0-2;LSB bit-flip
result;newton.c;56;1.7117559909820557;0-2;LSB bit-flip
f_input;newton.c;16;0.29522013664245605;0-2;LSB bit-flip
result;newton.c;56;0.8173398971557617;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3109102249145508;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6362113952636719;0-2;LSB bit-flip
vector;newton.c;56;1.361743450164795;0-2;LSB bit-flip
path;newton.c;56;0.9070322513580322;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3258485794067383;0-2;LSB bit-flip
