Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_dl_skip_args;rtld.c;84;0.44719457626342773;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.33130311965942383;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8346877098083496;0-2;LSB bit-flip
f_input;newton.c;24;0.7035367488861084;0-2;LSB bit-flip
vector;newton.c;103;0.8322932720184326;0-2;LSB bit-flip
f_input;newton.c;24;0.28980278968811035;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4915893077850342;0-2;LSB bit-flip
f_input;newton.c;24;0.6655786037445068;0-2;LSB bit-flip
result;newton.c;103;1.2104413509368896;0-2;LSB bit-flip
index;newton.c;40;1.137016773223877;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9218940734863281;0-2;LSB bit-flip
f_input;newton.c;24;0.5782921314239502;0-2;LSB bit-flip
vector;newton.c;103;0.7592875957489014;0-2;LSB bit-flip
vector;newton.c;113;1.0237016677856445;0-2;LSB bit-flip
vector;newton.c;103;0.7905142307281494;0-2;LSB bit-flip
result;newton.c;103;1.0915813446044922;0-2;LSB bit-flip
index;newton.c;40;1.1705963611602783;0-2;LSB bit-flip
vector;newton.c;38;1.0128819942474365;0-2;LSB bit-flip
index;newton.c;25;0.8761224746704102;0-2;LSB bit-flip
index;newton.c;40;0.7948853969573975;0-2;LSB bit-flip
vector;newton.c;103;0.7899923324584961;0-2;LSB bit-flip
result;newton.c;103;1.107757806777954;0-2;LSB bit-flip
result;newton.c;113;1.104362964630127;0-2;LSB bit-flip
f_input;newton.c;39;1.0573575496673584;0-2;LSB bit-flip
filename;newton.c;23;0.24567270278930664;0-2;LSB bit-flip
index;newton.c;25;0.8086848258972168;0-2;LSB bit-flip
i;newton.c;114;1.1860251426696777;0-2;LSB bit-flip
vector;newton.c;113;1.2714264392852783;0-2;LSB bit-flip
vector;newton.c;103;1.0152721405029297;0-2;LSB bit-flip
index;newton.c;25;0.2485027313232422;0-2;LSB bit-flip
vector;newton.c;103;1.3026204109191895;0-2;LSB bit-flip
index;newton.c;25;0.3472933769226074;0-2;LSB bit-flip
f_input;newton.c;24;0.2251129150390625;0-2;LSB bit-flip
vector;newton.c;23;1.0242178440093994;0-2;LSB bit-flip
result;newton.c;103;1.0749409198760986;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.35706329345703125;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6625967025756836;0-2;LSB bit-flip
vector;newton.c;38;1.0473172664642334;0-2;LSB bit-flip
vector;newton.c;23;0.908031702041626;0-2;LSB bit-flip
index;newton.c;40;0.588557243347168;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.894742488861084;0-2;LSB bit-flip
vector;newton.c;38;0.5254111289978027;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.0116074085235596;0-2;LSB bit-flip
i;newton.c;104;0.7788741588592529;0-2;LSB bit-flip
vector;newton.c;38;1.255279779434204;0-2;LSB bit-flip
index;newton.c;40;0.3251190185546875;0-2;LSB bit-flip
vector;newton.c;23;0.5536842346191406;0-2;LSB bit-flip
vector;newton.c;23;1.0240085124969482;0-2;LSB bit-flip
index;newton.c;40;0.36420369148254395;0-2;LSB bit-flip
index;newton.c;40;0.5600061416625977;0-2;LSB bit-flip
i;newton.c;104;0.4240899085998535;0-2;LSB bit-flip
index;newton.c;40;0.39940619468688965;0-2;LSB bit-flip
index;newton.c;40;0.550177812576294;0-2;LSB bit-flip
result;newton.c;103;1.0153419971466064;0-2;LSB bit-flip
index;newton.c;25;0.7600572109222412;0-2;LSB bit-flip
vector;newton.c;103;0.8146698474884033;0-2;LSB bit-flip
f_input;newton.c;24;0.8177773952484131;0-2;LSB bit-flip
vector;newton.c;23;1.1466870307922363;0-2;LSB bit-flip
index;newton.c;25;0.6124639511108398;0-2;LSB bit-flip
filename;newton.c;23;0.724510669708252;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.1920909881591797;0-2;LSB bit-flip
f_input;newton.c;24;0.680962324142456;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2252347469329834;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.23301029205322266;0-2;LSB bit-flip
f_input;newton.c;24;0.3101348876953125;0-2;LSB bit-flip
vector;newton.c;113;1.4438557624816895;0-2;LSB bit-flip
filename;newton.c;23;1.1504483222961426;0-2;LSB bit-flip
filename;newton.c;23;0.5158517360687256;0-2;LSB bit-flip
f_input;newton.c;24;0.9532957077026367;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.590599775314331;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3478729724884033;0-2;LSB bit-flip
vector;newton.c;38;1.0842738151550293;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9112796783447266;0-2;LSB bit-flip
result;newton.c;103;1.2638888359069824;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9095358848571777;0-2;LSB bit-flip
i;newton.c;104;0.7599878311157227;0-2;LSB bit-flip
vector;newton.c;113;1.5023918151855469;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.3015155792236328;0-2;LSB bit-flip
result;newton.c;113;1.0418381690979004;0-2;LSB bit-flip
f_input;newton.c;39;0.5607430934906006;0-2;LSB bit-flip
vector;newton.c;103;0.9958181381225586;0-2;LSB bit-flip
vector;newton.c;23;0.4817843437194824;0-2;LSB bit-flip
vector;newton.c;103;1.2301709651947021;0-2;LSB bit-flip
vector;newton.c;23;0.4588496685028076;0-2;LSB bit-flip
i;newton.c;114;1.7787692546844482;0-2;LSB bit-flip
index;newton.c;25;0.48897337913513184;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.22797703742980957;0-2;LSB bit-flip
index;newton.c;25;1.1683986186981201;0-2;LSB bit-flip
f_input;newton.c;24;0.39051246643066406;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5052621364593506;0-2;LSB bit-flip
vector;newton.c;38;1.1447350978851318;0-2;LSB bit-flip
vector;newton.c;23;0.4657621383666992;0-2;LSB bit-flip
vector;newton.c;103;1.245941162109375;0-2;LSB bit-flip
result;newton.c;103;0.4042978286743164;0-2;LSB bit-flip
vector;newton.c;38;1.221930742263794;0-2;LSB bit-flip
vector;newton.c;23;1.0002930164337158;0-2;LSB bit-flip
vector;newton.c;103;0.924839973449707;0-2;LSB bit-flip
f_input;newton.c;39;1.2196507453918457;0-2;LSB bit-flip
vector;newton.c;113;1.717268705368042;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.16898179054260254;0-2;LSB bit-flip
result;newton.c;103;1.2498939037322998;0-2;LSB bit-flip
vector;newton.c;38;1.096848964691162;0-2;LSB bit-flip
f_input;newton.c;39;0.803626298904419;0-2;LSB bit-flip
vector;newton.c;113;1.4469048976898193;0-2;LSB bit-flip
filename;newton.c;23;0.818803071975708;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4272477626800537;0-2;LSB bit-flip
f_input;newton.c;24;0.6763060092926025;0-2;LSB bit-flip
result;newton.c;103;1.3288772106170654;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.1553037166595459;0-2;LSB bit-flip
f_input;newton.c;39;0.45147013664245605;0-2;LSB bit-flip
index;newton.c;40;0.6911685466766357;0-2;LSB bit-flip
f_input;newton.c;39;0.3946573734283447;0-2;LSB bit-flip
result;newton.c;113;1.32857084274292;0-2;LSB bit-flip
index;newton.c;40;0.806725263595581;0-2;LSB bit-flip
f_input;newton.c;24;0.4086463451385498;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5534348487854004;0-2;LSB bit-flip
index;newton.c;40;0.5904695987701416;0-2;LSB bit-flip
index;newton.c;25;0.9529056549072266;0-2;LSB bit-flip
f_input;newton.c;39;1.190744400024414;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.23138713836669922;0-2;LSB bit-flip
filename;newton.c;23;1.003516435623169;0-2;LSB bit-flip
f_input;newton.c;24;0.2098391056060791;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7385509014129639;0-2;LSB bit-flip
filename;newton.c;23;0.47394251823425293;0-2;LSB bit-flip
index;newton.c;40;0.7927336692810059;0-2;LSB bit-flip
vector;newton.c;103;0.9451158046722412;0-2;LSB bit-flip
result;newton.c;103;0.627063512802124;0-2;LSB bit-flip
filename;newton.c;23;0.2810366153717041;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.48493432998657227;0-2;LSB bit-flip
vector;newton.c;38;0.8885030746459961;0-2;LSB bit-flip
vector;newton.c;38;0.9145834445953369;0-2;LSB bit-flip
i;newton.c;114;1.3618760108947754;0-2;LSB bit-flip
vector;newton.c;23;0.5744328498840332;0-2;LSB bit-flip
vector;newton.c;103;0.5420594215393066;0-2;LSB bit-flip
vector;newton.c;103;1.2014758586883545;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.640892505645752;0-2;LSB bit-flip
result;newton.c;113;1.0782930850982666;0-2;LSB bit-flip
index;newton.c;25;0.5532436370849609;0-2;LSB bit-flip
vector;newton.c;103;0.6725893020629883;0-2;LSB bit-flip
i;newton.c;104;0.8409581184387207;0-2;LSB bit-flip
vector;newton.c;38;0.9052948951721191;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.8589756488800049;0-2;LSB bit-flip
f_input;newton.c;24;0.4982118606567383;0-2;LSB bit-flip
vector;newton.c;103;1.382450819015503;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.583219051361084;0-2;LSB bit-flip
index;newton.c;40;0.8604049682617188;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3571779727935791;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6615402698516846;0-2;LSB bit-flip
index;newton.c;40;0.42766427993774414;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.257967472076416;0-2;LSB bit-flip
index;newton.c;25;0.28902435302734375;0-2;LSB bit-flip
filename;newton.c;23;0.5377535820007324;0-2;LSB bit-flip
index;newton.c;40;0.47284364700317383;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6834151744842529;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6323738098144531;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4369640350341797;0-2;LSB bit-flip
vector;newton.c;113;1.6705348491668701;0-2;LSB bit-flip
i;newton.c;114;1.483795404434204;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7917304039001465;0-2;LSB bit-flip
vector;newton.c;38;1.1876609325408936;0-2;LSB bit-flip
index;newton.c;25;0.4547293186187744;0-2;LSB bit-flip
filename;newton.c;23;0.8245327472686768;0-2;LSB bit-flip
vector;newton.c;38;1.0657808780670166;0-2;LSB bit-flip
filename;newton.c;23;1.0110042095184326;0-2;LSB bit-flip
vector;newton.c;23;0.8346214294433594;0-2;LSB bit-flip
filename;newton.c;23;1.0140352249145508;0-2;LSB bit-flip
filename;newton.c;23;0.3053271770477295;0-2;LSB bit-flip
index;newton.c;40;0.4776265621185303;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.9542984962463379;0-2;LSB bit-flip
vector;newton.c;103;0.8787133693695068;0-2;LSB bit-flip
f_input;newton.c;39;1.181255578994751;0-2;LSB bit-flip
vector;newton.c;103;0.9102170467376709;0-2;LSB bit-flip
index;newton.c;25;0.24867820739746094;0-2;LSB bit-flip
result;newton.c;103;0.9175050258636475;0-2;LSB bit-flip
vector;newton.c;23;0.9365153312683105;0-2;LSB bit-flip
result;newton.c;113;1.1357243061065674;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5789477825164795;0-2;LSB bit-flip
filename;newton.c;23;0.36174726486206055;0-2;LSB bit-flip
index;newton.c;40;0.38001537322998047;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3036026954650879;0-2;LSB bit-flip
vector;newton.c;103;0.8463563919067383;0-2;LSB bit-flip
f_input;newton.c;39;0.6883935928344727;0-2;LSB bit-flip
index;newton.c;25;0.2956855297088623;0-2;LSB bit-flip
index;newton.c;25;1.1936383247375488;0-2;LSB bit-flip
endptr;strtod_l.c;479;0.9986786842346191;0-2;LSB bit-flip
index;newton.c;25;0.6201725006103516;0-2;LSB bit-flip
vector;newton.c;23;0.9531021118164062;0-2;LSB bit-flip
vector;newton.c;23;1.0567548274993896;0-2;LSB bit-flip
vector;newton.c;103;0.8962094783782959;0-2;LSB bit-flip
result;newton.c;103;1.1978633403778076;0-2;LSB bit-flip
vector;newton.c;23;0.8403096199035645;0-2;LSB bit-flip
vector;newton.c;23;0.9312121868133545;0-2;LSB bit-flip
vector;newton.c;23;1.0955612659454346;0-2;LSB bit-flip
index;newton.c;40;1.1774272918701172;0-2;LSB bit-flip
f_input;newton.c;24;1.0999467372894287;0-2;LSB bit-flip
result;newton.c;113;1.8779749870300293;0-2;LSB bit-flip
vector;newton.c;23;0.26398515701293945;0-2;LSB bit-flip
result;newton.c;113;1.608832836151123;0-2;LSB bit-flip
result;newton.c;103;0.9718103408813477;0-2;LSB bit-flip
index;newton.c;40;0.7941954135894775;0-2;LSB bit-flip
vector;newton.c;38;1.0686912536621094;0-2;LSB bit-flip
index;newton.c;25;0.7287554740905762;0-2;LSB bit-flip
vector;newton.c;103;1.5138602256774902;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7399351596832275;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7923064231872559;0-2;LSB bit-flip
filename;newton.c;23;1.0461268424987793;0-2;LSB bit-flip
vector;newton.c;103;0.7957463264465332;0-2;LSB bit-flip
numsize;strtod_l.c;483;1.04567289352417;0-2;LSB bit-flip
vector;newton.c;23;0.7964060306549072;0-2;LSB bit-flip
filename;newton.c;23;0.47094297409057617;0-2;LSB bit-flip
f_input;newton.c;39;1.1548941135406494;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.6662945747375488;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.3264436721801758;0-2;LSB bit-flip
index;newton.c;40;0.590972900390625;0-2;LSB bit-flip
index;newton.c;40;0.6472523212432861;0-2;LSB bit-flip
f_input;newton.c;24;0.985001802444458;0-2;LSB bit-flip
index;newton.c;40;0.3157811164855957;0-2;LSB bit-flip
index;newton.c;40;0.5601658821105957;0-2;LSB bit-flip
result;newton.c;103;1.2742359638214111;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.346294641494751;0-2;LSB bit-flip
vector;newton.c;38;1.0585548877716064;0-2;LSB bit-flip
filename;newton.c;23;0.402144193649292;0-2;LSB bit-flip
vector;newton.c;38;0.8523054122924805;0-2;LSB bit-flip
f_input;newton.c;24;1.1627116203308105;0-2;LSB bit-flip
index;newton.c;25;0.6164212226867676;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1279563903808594;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9877417087554932;0-2;LSB bit-flip
f_input;newton.c;24;0.6083581447601318;0-2;LSB bit-flip
f_input;newton.c;24;0.2802906036376953;0-2;LSB bit-flip
filename;newton.c;23;0.5596334934234619;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1299080848693848;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8030366897583008;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0810093879699707;0-2;LSB bit-flip
index;newton.c;25;0.5163676738739014;0-2;LSB bit-flip
index;newton.c;25;0.7262043952941895;0-2;LSB bit-flip
index;newton.c;40;0.41952037811279297;0-2;LSB bit-flip
index;newton.c;25;0.49372053146362305;0-2;LSB bit-flip
index;newton.c;25;0.9641520977020264;0-2;LSB bit-flip
index;newton.c;25;0.283217191696167;0-2;LSB bit-flip
index;newton.c;40;1.1330456733703613;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.48663854598999023;0-2;LSB bit-flip
index;newton.c;25;0.8740971088409424;0-2;LSB bit-flip
vector;newton.c;23;1.1294152736663818;0-2;LSB bit-flip
vector;newton.c;113;1.0065405368804932;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5382299423217773;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9458005428314209;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.7470476627349854;0-2;LSB bit-flip
vector;newton.c;23;0.5206522941589355;0-2;LSB bit-flip
index;newton.c;25;0.6196708679199219;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.1489496231079102;0-2;LSB bit-flip
filename;newton.c;23;0.7120828628540039;0-2;LSB bit-flip
f_input;newton.c;24;0.35547566413879395;0-2;LSB bit-flip
vector;newton.c;113;1.41806960105896;0-2;LSB bit-flip
vector;newton.c;38;1.1992042064666748;0-2;LSB bit-flip
vector;newton.c;103;1.0733222961425781;0-2;LSB bit-flip
vector;newton.c;23;0.9524152278900146;0-2;LSB bit-flip
index;newton.c;25;0.7386865615844727;0-2;LSB bit-flip
result;newton.c;113;1.1626152992248535;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.1966571807861328;0-2;LSB bit-flip
index;newton.c;40;0.3292858600616455;0-2;LSB bit-flip
vector;newton.c;38;1.0756301879882812;0-2;LSB bit-flip
i;newton.c;104;0.7591049671173096;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.2518908977508545;0-2;LSB bit-flip
f_input;newton.c;24;0.2518446445465088;0-2;LSB bit-flip
f_input;newton.c;24;0.963653564453125;0-2;LSB bit-flip
vector;newton.c;23;0.8986120223999023;0-2;LSB bit-flip
f_input;newton.c;24;0.27403926849365234;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0357990264892578;0-2;LSB bit-flip
index;newton.c;40;0.3433716297149658;0-2;LSB bit-flip
index;newton.c;25;0.7285418510437012;0-2;LSB bit-flip
vector;newton.c;103;1.450395107269287;0-2;LSB bit-flip
filename;newton.c;23;0.5134315490722656;0-2;LSB bit-flip
index;newton.c;40;1.1354742050170898;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6904964447021484;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6453554630279541;0-2;LSB bit-flip
index;newton.c;25;0.9617602825164795;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0842278003692627;0-2;LSB bit-flip
vector;newton.c;23;0.913693904876709;0-2;LSB bit-flip
vector;newton.c;38;0.36025166511535645;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5186007022857666;0-2;LSB bit-flip
f_input;newton.c;24;0.5068619251251221;0-2;LSB bit-flip
index;newton.c;25;0.8049590587615967;0-2;LSB bit-flip
f_input;newton.c;24;0.6923313140869141;0-2;LSB bit-flip
index;newton.c;40;0.8348753452301025;0-2;LSB bit-flip
vector;newton.c;38;0.364654541015625;0-2;LSB bit-flip
index;newton.c;25;0.949481725692749;0-2;LSB bit-flip
index;newton.c;25;0.6860964298248291;0-2;LSB bit-flip
vector;newton.c;23;0.6530342102050781;0-2;LSB bit-flip
index;newton.c;25;0.8854367733001709;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4552421569824219;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8988401889801025;0-2;LSB bit-flip
index;newton.c;25;0.46443700790405273;0-2;LSB bit-flip
vector;newton.c;38;0.6467783451080322;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0553975105285645;0-2;LSB bit-flip
filename;newton.c;23;0.6954331398010254;0-2;LSB bit-flip
vector;newton.c;23;0.3090651035308838;0-2;LSB bit-flip
result;newton.c;103;1.1347672939300537;0-2;LSB bit-flip
f_input;newton.c;39;1.2120769023895264;0-2;LSB bit-flip
f_input;newton.c;39;0.6963732242584229;0-2;LSB bit-flip
vector;newton.c;38;0.7983808517456055;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.16457033157348633;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8874204158782959;0-2;LSB bit-flip
f_input;newton.c;24;0.43161535263061523;0-2;LSB bit-flip
index;newton.c;25;0.35553741455078125;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6130726337432861;0-2;LSB bit-flip
index;newton.c;25;0.24931597709655762;0-2;LSB bit-flip
index;newton.c;25;0.6794710159301758;0-2;LSB bit-flip
vector;newton.c;23;0.3231074810028076;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9095394611358643;0-2;LSB bit-flip
index;newton.c;40;1.1363887786865234;0-2;LSB bit-flip
filename;newton.c;23;1.007725715637207;0-2;LSB bit-flip
result;newton.c;103;1.2884924411773682;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.1270225048065186;0-2;LSB bit-flip
index;newton.c;25;0.6576414108276367;0-2;LSB bit-flip
vector;newton.c;38;1.05134916305542;0-2;LSB bit-flip
index;newton.c;40;1.001715898513794;0-2;LSB bit-flip
