Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_IO_file_jumps;fileops.c;1560;0.8684990406036377;0-2;LSB bit-flip
result;newton.c;113;1.003248929977417;0-2;LSB bit-flip
vector;newton.c;23;0.7791147232055664;0-2;LSB bit-flip
value;newton.c;83;0.9897251129150391;0-2;LSB bit-flip
value;newton.c;7;0.46808362007141113;0-2;LSB bit-flip
value;newton.c;83;0.8730735778808594;0-2;LSB bit-flip
vector;newton.c;38;0.6632711887359619;0-2;LSB bit-flip
i;newton.c;114;1.4105560779571533;0-2;LSB bit-flip
value;newton.c;7;0.46854472160339355;0-2;LSB bit-flip
i;newton.c;114;1.1954562664031982;0-2;LSB bit-flip
value;newton.c;11;1.6850264072418213;0-2;LSB bit-flip
exponent;strtod_l.c;484;0.9422097206115723;0-2;LSB bit-flip
i;newton.c;104;0.8964841365814209;0-2;LSB bit-flip
value;newton.c;83;1.359675645828247;0-2;LSB bit-flip
value;newton.c;11;1.358093500137329;0-2;LSB bit-flip
i;newton.c;104;0.6911904811859131;0-2;LSB bit-flip
value;newton.c;83;1.4238920211791992;0-2;LSB bit-flip
vector;newton.c;23;0.8298728466033936;0-2;LSB bit-flip
result;newton.c;103;0.8374619483947754;0-2;LSB bit-flip
vector;newton.c;38;0.7944004535675049;0-2;LSB bit-flip
i;newton.c;104;0.5663106441497803;0-2;LSB bit-flip
allowed_error;newton.c;83;0.9980957508087158;0-2;LSB bit-flip
vector;newton.c;38;0.9805598258972168;0-2;LSB bit-flip
value;newton.c;83;1.0736515522003174;0-2;LSB bit-flip
allowed_error;newton.c;106;0.45104026794433594;0-2;LSB bit-flip
vector;newton.c;38;0.9904172420501709;0-2;LSB bit-flip
value;newton.c;93;1.4078381061553955;0-2;LSB bit-flip
value;newton.c;11;1.0367376804351807;0-2;LSB bit-flip
i;newton.c;104;1.2121682167053223;0-2;LSB bit-flip
value;newton.c;83;1.0296573638916016;0-2;LSB bit-flip
value;newton.c;83;0.9076106548309326;0-2;LSB bit-flip
value;newton.c;83;1.137516975402832;0-2;LSB bit-flip
result;newton.c;113;1.4944710731506348;0-2;LSB bit-flip
i;newton.c;104;1.4119911193847656;0-2;LSB bit-flip
value;newton.c;83;0.8127117156982422;0-2;LSB bit-flip
i;newton.c;114;1.192742109298706;0-2;LSB bit-flip
m;newton.c;94;1.2362349033355713;0-2;LSB bit-flip
vector;newton.c;23;0.7267334461212158;0-2;LSB bit-flip
i;newton.c;114;1.3668029308319092;0-2;LSB bit-flip
value;newton.c;83;0.6551108360290527;0-2;LSB bit-flip
value;newton.c;7;0.8814959526062012;0-2;LSB bit-flip
vector;newton.c;23;0.858569860458374;0-2;LSB bit-flip
value;newton.c;7;0.9358651638031006;0-2;LSB bit-flip
