Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_rtld_global_ro;rtld.c;168;0.38189101219177246;0-2;LSB bit-flip
s_args1;newton.c;85;0.9730632305145264;0-2;LSB bit-flip
s_args2;newton.c;85;0.5612010955810547;0-2;LSB bit-flip
s_args2;newton.c;85;1.091125249862671;0-2;LSB bit-flip
s_args1;newton.c;85;1.244917869567871;0-2;LSB bit-flip
argv;newton.c;79;1.1229171752929688;0-2;LSB bit-flip
s_args2;newton.c;85;0.9772908687591553;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8981711864471436;0-2;LSB bit-flip
s_args1;newton.c;85;0.5895535945892334;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9612669944763184;0-2;LSB bit-flip
s_args2;newton.c;85;0.9754617214202881;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.4981839656829834;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.8746044635772705;0-2;LSB bit-flip
s_args1;newton.c;85;1.020644187927246;0-2;LSB bit-flip
s_args2;newton.c;85;1.0972003936767578;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0079247951507568;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.24926519393920898;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3440690040588379;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.39861011505126953;0-2;LSB bit-flip
s_args2;newton.c;85;1.0788898468017578;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0341989994049072;0-2;LSB bit-flip
s_args2;newton.c;85;0.6260769367218018;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4139738082885742;0-2;LSB bit-flip
s_args1;newton.c;85;0.8533408641815186;0-2;LSB bit-flip
s_args2;newton.c;85;0.9839038848876953;0-2;LSB bit-flip
s_args1;newton.c;85;1.0588698387145996;0-2;LSB bit-flip
id1;newton.c;84;1.1542348861694336;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9951827526092529;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8905799388885498;0-2;LSB bit-flip
s_args1;newton.c;85;1.296067476272583;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3235361576080322;0-2;LSB bit-flip
s_args1;newton.c;85;1.015465497970581;0-2;LSB bit-flip
s_args1;newton.c;85;1.1103599071502686;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0743825435638428;0-2;LSB bit-flip
s_args1;newton.c;85;0.31534314155578613;0-2;LSB bit-flip
s_args1;newton.c;85;1.3887302875518799;0-2;LSB bit-flip
s_args2;newton.c;85;0.9060258865356445;0-2;LSB bit-flip
s_args1;newton.c;85;0.6187262535095215;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.2073338031768799;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1270053386688232;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9381520748138428;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5087940692901611;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7940530776977539;0-2;LSB bit-flip
s_args1;newton.c;85;1.1881518363952637;0-2;LSB bit-flip
s_args1;newton.c;85;1.1180245876312256;0-2;LSB bit-flip
s_args1;newton.c;85;0.8123507499694824;0-2;LSB bit-flip
s_args1;newton.c;85;1.1392157077789307;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1076147556304932;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2807042598724365;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9579439163208008;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5725922584533691;0-2;LSB bit-flip
s_args2;newton.c;85;0.5918130874633789;0-2;LSB bit-flip
s_args1;newton.c;85;0.5606558322906494;0-2;LSB bit-flip
s_args1;newton.c;85;0.8224685192108154;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5759797096252441;0-2;LSB bit-flip
s_args1;newton.c;85;1.0133039951324463;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.49819135665893555;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.0815861225128174;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5120863914489746;0-2;LSB bit-flip
s_args2;newton.c;85;0.9747781753540039;0-2;LSB bit-flip
s_args2;newton.c;85;0.7360665798187256;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9253513813018799;0-2;LSB bit-flip
s_args2;newton.c;85;1.3535687923431396;0-2;LSB bit-flip
s_args2;newton.c;85;0.6925954818725586;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0745580196380615;0-2;LSB bit-flip
s_args2;newton.c;85;0.5925168991088867;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6498324871063232;0-2;LSB bit-flip
s_args1;newton.c;85;0.6127655506134033;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2586486339569092;0-2;LSB bit-flip
s_args2;newton.c;85;1.2941458225250244;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5941667556762695;0-2;LSB bit-flip
s_args1;newton.c;85;1.3080933094024658;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0135741233825684;0-2;LSB bit-flip
s_args2;newton.c;85;0.8955676555633545;0-2;LSB bit-flip
s_args2;newton.c;85;0.5981409549713135;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1435959339141846;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9398610591888428;0-2;LSB bit-flip
s_args2;newton.c;85;0.5688278675079346;0-2;LSB bit-flip
s_args2;newton.c;85;0.5730116367340088;0-2;LSB bit-flip
s_args1;newton.c;85;0.8196182250976562;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.900702953338623;0-2;LSB bit-flip
s_args2;newton.c;85;1.0740303993225098;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8271441459655762;0-2;LSB bit-flip
s_args1;newton.c;85;0.9718201160430908;0-2;LSB bit-flip
s_args2;newton.c;85;0.8554716110229492;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.055711030960083;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0368189811706543;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6729354858398438;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.438385009765625;0-2;LSB bit-flip
s_args1;newton.c;85;1.338428258895874;0-2;LSB bit-flip
s_args1;newton.c;85;0.6140010356903076;0-2;LSB bit-flip
s_args2;newton.c;85;1.1996192932128906;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6958184242248535;0-2;LSB bit-flip
s_args2;newton.c;85;1.4323315620422363;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.22882962226867676;0-2;LSB bit-flip
argc;newton.c;79;1.0196585655212402;0-2;LSB bit-flip
s_args1;newton.c;85;0.6607589721679688;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.9643449783325195;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.39961695671081543;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8558986186981201;0-2;LSB bit-flip
s_args2;newton.c;85;0.9681251049041748;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.16402792930603027;0-2;LSB bit-flip
s_args1;newton.c;85;0.616560697555542;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3555433750152588;0-2;LSB bit-flip
s_args1;newton.c;85;1.0131313800811768;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.4724564552307129;0-2;LSB bit-flip
s_args1;newton.c;85;0.7175962924957275;0-2;LSB bit-flip
s_args1;newton.c;85;0.9399750232696533;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5175926685333252;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.20400190353393555;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.6158847808837891;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.36754465103149414;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9059760570526123;0-2;LSB bit-flip
s_args2;newton.c;85;1.227243185043335;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.853813886642456;0-2;LSB bit-flip
s_args1;newton.c;85;1.134631633758545;0-2;LSB bit-flip
s_args1;newton.c;85;0.8907437324523926;0-2;LSB bit-flip
s_args2;newton.c;85;1.2522423267364502;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9610393047332764;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3124370574951172;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8124730587005615;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6904051303863525;0-2;LSB bit-flip
s_args2;newton.c;85;0.6689836978912354;0-2;LSB bit-flip
s_args1;newton.c;85;1.0498626232147217;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5085656642913818;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8359403610229492;0-2;LSB bit-flip
s_args2;newton.c;85;1.1749422550201416;0-2;LSB bit-flip
s_args2;newton.c;85;0.6729745864868164;0-2;LSB bit-flip
s_args1;newton.c;85;0.4584476947784424;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8259191513061523;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6186990737915039;0-2;LSB bit-flip
s_args2;newton.c;85;0.8938045501708984;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6449508666992188;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.36319732666015625;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.24165654182434082;0-2;LSB bit-flip
s_args2;newton.c;85;1.1706466674804688;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8955783843994141;0-2;LSB bit-flip
s_args1;newton.c;85;0.93827223777771;0-2;LSB bit-flip
s_args1;newton.c;85;0.4830045700073242;0-2;LSB bit-flip
s_args2;newton.c;85;0.7765347957611084;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6454715728759766;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8605496883392334;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9304683208465576;0-2;LSB bit-flip
argv;newton.c;79;1.104590892791748;0-2;LSB bit-flip
s_args2;newton.c;85;0.9513323307037354;0-2;LSB bit-flip
s_args2;newton.c;85;1.3310565948486328;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.896834135055542;0-2;LSB bit-flip
s_args2;newton.c;85;0.7212216854095459;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3794822692871094;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8016858100891113;0-2;LSB bit-flip
s_args2;newton.c;85;0.6505463123321533;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5452799797058105;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.09332847595214844;0-2;LSB bit-flip
s_args1;newton.c;85;0.7190728187561035;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5853643417358398;0-2;LSB bit-flip
s_args1;newton.c;85;1.2000741958618164;0-2;LSB bit-flip
s_args1;newton.c;85;0.4538383483886719;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7477455139160156;0-2;LSB bit-flip
id2;newton.c;84;1.042773723602295;0-2;LSB bit-flip
s_args2;newton.c;85;1.0521304607391357;0-2;LSB bit-flip
s_args1;newton.c;85;0.8235256671905518;0-2;LSB bit-flip
argv;newton.c;79;0.6429927349090576;0-2;LSB bit-flip
id1;newton.c;84;0.4734623432159424;0-2;LSB bit-flip
s_args2;newton.c;85;0.7451870441436768;0-2;LSB bit-flip
argv;newton.c;79;0.47005772590637207;0-2;LSB bit-flip
s_args2;newton.c;85;0.41482090950012207;0-2;LSB bit-flip
s_args1;newton.c;85;0.9315094947814941;0-2;LSB bit-flip
id1;newton.c;84;0.310091495513916;0-2;LSB bit-flip
argv;newton.c;79;0.4241642951965332;0-2;LSB bit-flip
s_args2;newton.c;85;1.1174612045288086;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.2525460720062256;0-2;LSB bit-flip
s_args2;newton.c;85;1.2075035572052002;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.4475250244140625;0-2;LSB bit-flip
s_args2;newton.c;85;1.350430965423584;0-2;LSB bit-flip
id2;newton.c;84;0.9701511859893799;0-2;LSB bit-flip
s_args2;newton.c;85;0.7498021125793457;0-2;LSB bit-flip
s_args2;newton.c;85;0.901486873626709;0-2;LSB bit-flip
id1;newton.c;84;1.022118330001831;0-2;LSB bit-flip
id1;newton.c;84;0.9229669570922852;0-2;LSB bit-flip
argc;newton.c;79;0.6013755798339844;0-2;LSB bit-flip
s_args1;newton.c;85;0.8683023452758789;0-2;LSB bit-flip
s_args1;newton.c;85;0.5000057220458984;0-2;LSB bit-flip
id2;newton.c;84;1.1784167289733887;0-2;LSB bit-flip
id2;newton.c;84;0.23336410522460938;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.40398263931274414;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.753166913986206;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6367871761322021;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.7759544849395752;0-2;LSB bit-flip
s_args2;newton.c;85;0.5655004978179932;0-2;LSB bit-flip
s_args2;newton.c;85;1.2595207691192627;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.7312672138214111;0-2;LSB bit-flip
argc;newton.c;79;0.7030251026153564;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.1747987270355225;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.1348774433135986;0-2;LSB bit-flip
s_args1;newton.c;85;0.950711727142334;0-2;LSB bit-flip
s_args1;newton.c;85;0.9803314208984375;0-2;LSB bit-flip
s_args1;newton.c;85;0.883634090423584;0-2;LSB bit-flip
s_args2;newton.c;85;1.1906535625457764;0-2;LSB bit-flip
s_args2;newton.c;85;1.6447117328643799;0-2;LSB bit-flip
s_args2;newton.c;85;0.8993005752563477;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.6973316669464111;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.6791541576385498;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.6409392356872559;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.130875825881958;0-2;LSB bit-flip
s_args2;newton.c;85;0.8862860202789307;0-2;LSB bit-flip
s_args1;newton.c;85;1.3010473251342773;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.2189512252807617;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.2388958930969238;0-2;LSB bit-flip
s_args1;newton.c;85;0.5637006759643555;0-2;LSB bit-flip
id2;newton.c;84;0.4532160758972168;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.9888794422149658;0-2;LSB bit-flip
s_args1;newton.c;85;0.5572338104248047;0-2;LSB bit-flip
s_args2;newton.c;85;1.3973031044006348;0-2;LSB bit-flip
s_args2;newton.c;85;0.7060592174530029;0-2;LSB bit-flip
_buffer;pthread_join.c;62;1.2099215984344482;0-2;LSB bit-flip
id1;newton.c;84;0.38788795471191406;0-2;LSB bit-flip
s_args2;newton.c;85;0.7428698539733887;0-2;LSB bit-flip
id1;newton.c;84;0.4548325538635254;0-2;LSB bit-flip
s_args1;newton.c;85;0.9550728797912598;0-2;LSB bit-flip
s_args2;newton.c;85;0.8587589263916016;0-2;LSB bit-flip
s_args2;newton.c;85;0.9267218112945557;0-2;LSB bit-flip
s_args2;newton.c;85;0.7859065532684326;0-2;LSB bit-flip
_buffer;pthread_join.c;62;0.5976154804229736;0-2;LSB bit-flip
s_args2;newton.c;85;1.4007987976074219;0-2;LSB bit-flip
s_args2;newton.c;85;0.9421427249908447;0-2;LSB bit-flip
s_args2;newton.c;85;1.370504379272461;0-2;LSB bit-flip
s_args1;newton.c;85;1.1550612449645996;0-2;LSB bit-flip
id2;newton.c;84;0.3369102478027344;0-2;LSB bit-flip
id1;newton.c;84;0.7751369476318359;0-2;LSB bit-flip
