Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
user_entry;../elf/dl-sysdep.c;89;0.8269345760345459;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.46292924880981445;0-2;LSB bit-flip
index;newton.c;26;0.9912075996398926;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6053595542907715;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.999610424041748;0-2;LSB bit-flip
index;newton.c;26;0.6634643077850342;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7292511463165283;0-2;LSB bit-flip
index;newton.c;26;0.797245979309082;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.30387425422668457;0-2;LSB bit-flip
f_input;newton.c;25;0.9084467887878418;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.46576762199401855;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.40421342849731445;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.36518120765686035;0-2;LSB bit-flip
f_input;newton.c;25;0.3220701217651367;0-2;LSB bit-flip
f_input;newton.c;25;0.9359896183013916;0-2;LSB bit-flip
index;newton.c;26;0.8275609016418457;0-2;LSB bit-flip
index;newton.c;26;1.1059589385986328;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6178808212280273;0-2;LSB bit-flip
index;newton.c;26;1.1500720977783203;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.29056334495544434;0-2;LSB bit-flip
vector;newton.c;24;0.7868454456329346;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4972681999206543;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.2644867897033691;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9135391712188721;0-2;LSB bit-flip
index;newton.c;26;1.0172209739685059;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.139007568359375;0-2;LSB bit-flip
f_input;newton.c;25;0.5039865970611572;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2505760192871094;0-2;LSB bit-flip
vector;newton.c;24;0.9821734428405762;0-2;LSB bit-flip
vector;newton.c;24;0.5424754619598389;0-2;LSB bit-flip
f_input;newton.c;25;0.6670591831207275;0-2;LSB bit-flip
f_input;newton.c;25;0.8981955051422119;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4541773796081543;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8144848346710205;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7495806217193604;0-2;LSB bit-flip
vector;newton.c;24;0.5259220600128174;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0356683731079102;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7593190670013428;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4594128131866455;0-2;LSB bit-flip
index;newton.c;26;0.6467339992523193;0-2;LSB bit-flip
vector;newton.c;24;0.5442564487457275;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.24343585968017578;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0969650745391846;0-2;LSB bit-flip
vector;newton.c;24;0.4996495246887207;0-2;LSB bit-flip
f_input;newton.c;25;0.2398684024810791;0-2;LSB bit-flip
numsize;strtod_l.c;483;1.1482203006744385;0-2;LSB bit-flip
f_input;newton.c;25;0.29406070709228516;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.38223719596862793;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3917849063873291;0-2;LSB bit-flip
index;newton.c;26;0.5282924175262451;0-2;LSB bit-flip
exponent;strtod_l.c;339;1.0983097553253174;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.29337430000305176;0-2;LSB bit-flip
f_input;newton.c;25;0.3165619373321533;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.23467659950256348;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.47160792350769043;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8350646495819092;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4059746265411377;0-2;LSB bit-flip
vector;newton.c;24;0.9237048625946045;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.052354097366333;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7371892929077148;0-2;LSB bit-flip
vector;newton.c;24;0.4501008987426758;0-2;LSB bit-flip
index;newton.c;26;0.40746259689331055;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3481943607330322;0-2;LSB bit-flip
index;newton.c;26;0.8718442916870117;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.389615535736084;0-2;LSB bit-flip
f_input;newton.c;25;0.26160335540771484;0-2;LSB bit-flip
index;newton.c;26;0.32443714141845703;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.37306857109069824;0-2;LSB bit-flip
index;newton.c;26;1.0997850894927979;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.26475024223327637;0-2;LSB bit-flip
index;newton.c;26;0.6856706142425537;0-2;LSB bit-flip
f_input;newton.c;25;1.0228281021118164;0-2;LSB bit-flip
f_input;newton.c;25;0.6508727073669434;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7098002433776855;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0060012340545654;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7643070220947266;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.522740364074707;0-2;LSB bit-flip
index;newton.c;26;0.5415604114532471;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9021227359771729;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7979011535644531;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.35675525665283203;0-2;LSB bit-flip
index;newton.c;26;0.41199684143066406;0-2;LSB bit-flip
f_input;newton.c;25;1.0964114665985107;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8629391193389893;0-2;LSB bit-flip
index;newton.c;26;0.7075145244598389;0-2;LSB bit-flip
vector;newton.c;24;0.8293561935424805;0-2;LSB bit-flip
index;newton.c;26;0.32787179946899414;0-2;LSB bit-flip
f_input;newton.c;25;0.39762401580810547;0-2;LSB bit-flip
index;newton.c;26;0.6006543636322021;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.21706342697143555;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5608277320861816;0-2;LSB bit-flip
f_input;newton.c;25;0.6752984523773193;0-2;LSB bit-flip
grouping;strtod_l.c;530;1.0319130420684814;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.20807957649230957;0-2;LSB bit-flip
index;newton.c;26;0.7992627620697021;0-2;LSB bit-flip
vector;newton.c;24;0.9721300601959229;0-2;LSB bit-flip
vector;newton.c;24;0.8906283378601074;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6577272415161133;0-2;LSB bit-flip
index;newton.c;26;0.6413712501525879;0-2;LSB bit-flip
vector;newton.c;24;1.1466965675354004;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0953633785247803;0-2;LSB bit-flip
index;newton.c;26;0.812366247177124;0-2;LSB bit-flip
index;newton.c;26;0.7052788734436035;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0517423152923584;0-2;LSB bit-flip
index;newton.c;26;0.522524356842041;0-2;LSB bit-flip
index;newton.c;26;0.2005753517150879;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6776871681213379;0-2;LSB bit-flip
f_input;newton.c;25;1.0151705741882324;0-2;LSB bit-flip
index;newton.c;26;0.3746297359466553;0-2;LSB bit-flip
index;newton.c;26;0.3501613140106201;0-2;LSB bit-flip
index;newton.c;26;0.3420677185058594;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7718708515167236;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.8115835189819336;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.2935464382171631;0-2;LSB bit-flip
f_input;newton.c;25;1.0490639209747314;0-2;LSB bit-flip
index;newton.c;26;1.0587289333343506;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.26262521743774414;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8963725566864014;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.7230844497680664;0-2;LSB bit-flip
index;newton.c;26;0.6072285175323486;0-2;LSB bit-flip
index;newton.c;26;0.6959753036499023;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.5184497833251953;0-2;LSB bit-flip
index;newton.c;26;0.5083262920379639;0-2;LSB bit-flip
vector;newton.c;24;0.5066831111907959;0-2;LSB bit-flip
index;newton.c;26;1.115222692489624;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5872066020965576;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.947751522064209;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0955829620361328;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6343445777893066;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.44918394088745117;0-2;LSB bit-flip
index;newton.c;26;0.6112332344055176;0-2;LSB bit-flip
index;newton.c;26;0.9497501850128174;0-2;LSB bit-flip
index;newton.c;26;0.4898040294647217;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5639004707336426;0-2;LSB bit-flip
index;newton.c;26;0.2694878578186035;0-2;LSB bit-flip
vector;newton.c;24;0.9076581001281738;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.21176695823669434;0-2;LSB bit-flip
objname;dl-error.c;161;0.0480954647064209;0-2;LSB bit-flip
index;newton.c;26;0.9225316047668457;0-2;LSB bit-flip
vector;newton.c;24;1.0068409442901611;0-2;LSB bit-flip
f_input;newton.c;25;0.4249229431152344;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0143651962280273;0-2;LSB bit-flip
index;newton.c;26;0.9265069961547852;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5196871757507324;0-2;LSB bit-flip
vector;newton.c;24;0.6600701808929443;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0705392360687256;0-2;LSB bit-flip
index;newton.c;26;1.045039176940918;0-2;LSB bit-flip
index;newton.c;26;0.6537365913391113;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4798104763031006;0-2;LSB bit-flip
f_input;newton.c;25;0.9539093971252441;0-2;LSB bit-flip
index;newton.c;26;0.9761574268341064;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9446516036987305;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0855896472930908;0-2;LSB bit-flip
vector;newton.c;24;0.7564816474914551;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0025217533111572;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1327250003814697;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7083783149719238;0-2;LSB bit-flip
f_input;newton.c;25;1.1032729148864746;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.524116039276123;0-2;LSB bit-flip
f_input;newton.c;25;0.4816858768463135;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3529942035675049;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.762305498123169;0-2;LSB bit-flip
index;newton.c;26;0.7021446228027344;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0505650043487549;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6157522201538086;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.1227712631225586;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.35329198837280273;0-2;LSB bit-flip
index;newton.c;26;0.9111921787261963;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2617332935333252;0-2;LSB bit-flip
index;newton.c;26;0.2404952049255371;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4919130802154541;0-2;LSB bit-flip
index;newton.c;26;0.9525148868560791;0-2;LSB bit-flip
f_input;newton.c;25;1.1015417575836182;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6868343353271484;0-2;LSB bit-flip
index;newton.c;26;0.9718036651611328;0-2;LSB bit-flip
index;newton.c;26;0.1930248737335205;0-2;LSB bit-flip
index;newton.c;26;1.0097086429595947;0-2;LSB bit-flip
catchp;dl-error.c;180;0.09134459495544434;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.29160118103027344;0-2;LSB bit-flip
index;newton.c;26;0.784360408782959;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9459002017974854;0-2;LSB bit-flip
index;newton.c;26;0.3526129722595215;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.5742602348327637;0-2;LSB bit-flip
index;newton.c;26;0.4407210350036621;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.699737548828125;0-2;LSB bit-flip
index;newton.c;26;0.437044620513916;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.8894729614257812;0-2;LSB bit-flip
index;newton.c;26;0.30309271812438965;0-2;LSB bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.611072301864624;0-2;LSB bit-flip
index;newton.c;26;0.9952290058135986;0-2;LSB bit-flip
index;newton.c;26;0.9055626392364502;0-2;LSB bit-flip
index;newton.c;26;0.6676352024078369;0-2;LSB bit-flip
vector;newton.c;24;0.6577732563018799;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.2928342819213867;0-2;LSB bit-flip
exponent;strtod_l.c;339;1.0453855991363525;0-2;LSB bit-flip
f_input;newton.c;25;0.6594839096069336;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1770844459533691;0-2;LSB bit-flip
index;newton.c;26;0.8966436386108398;0-2;LSB bit-flip
index;newton.c;26;0.28859663009643555;0-2;LSB bit-flip
index;newton.c;26;0.37685346603393555;0-2;LSB bit-flip
f_input;newton.c;25;0.4065709114074707;0-2;LSB bit-flip
index;newton.c;26;0.26619601249694824;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6276133060455322;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.2115330696105957;0-2;LSB bit-flip
index;newton.c;26;0.24138879776000977;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.17383313179016113;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.502016544342041;0-2;LSB bit-flip
index;newton.c;26;0.8473720550537109;0-2;LSB bit-flip
f_input;newton.c;25;1.12467622756958;0-2;LSB bit-flip
vector;newton.c;24;1.0873355865478516;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0018444061279297;0-2;LSB bit-flip
index;newton.c;26;0.30470728874206543;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.002755880355835;0-2;LSB bit-flip
index;newton.c;26;0.64133620262146;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.28963422775268555;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5269069671630859;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7949182987213135;0-2;LSB bit-flip
index;newton.c;26;1.1629486083984375;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.34902262687683105;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.3957197666168213;0-2;LSB bit-flip
endptr;strtod_l.c;479;0.36700868606567383;0-2;LSB bit-flip
f_input;newton.c;25;0.3600006103515625;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6661045551300049;0-2;LSB bit-flip
f_input;newton.c;25;0.989008903503418;0-2;LSB bit-flip
vector;newton.c;24;0.5752086639404297;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4263036251068115;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0276284217834473;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.19690346717834473;0-2;LSB bit-flip
f_input;newton.c;25;1.0174963474273682;0-2;LSB bit-flip
numsize;strtod_l.c;483;0.9046413898468018;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8550004959106445;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.963029146194458;0-2;LSB bit-flip
index;newton.c;26;0.5449528694152832;0-2;LSB bit-flip
vector;newton.c;24;0.70664381980896;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.090325117111206;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5447475910186768;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.38941335678100586;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4214940071105957;0-2;LSB bit-flip
index;newton.c;26;1.11769700050354;0-2;LSB bit-flip
index;newton.c;26;0.27798008918762207;0-2;LSB bit-flip
f_input;newton.c;25;0.9556865692138672;0-2;LSB bit-flip
f_input;newton.c;25;0.47457432746887207;0-2;LSB bit-flip
index;newton.c;26;0.6753630638122559;0-2;LSB bit-flip
vector;newton.c;24;0.7991735935211182;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9717323780059814;0-2;LSB bit-flip
index;newton.c;26;0.7449462413787842;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.1752932071685791;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6732971668243408;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7046067714691162;0-2;LSB bit-flip
vector;newton.c;24;0.19322800636291504;0-2;LSB bit-flip
f_input;newton.c;25;0.5597782135009766;0-2;LSB bit-flip
index;newton.c;26;0.4174478054046631;0-2;LSB bit-flip
f_input;newton.c;25;1.0468521118164062;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7248449325561523;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6647980213165283;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9039740562438965;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.5767314434051514;0-2;LSB bit-flip
index;newton.c;26;0.26117944717407227;0-2;LSB bit-flip
index;newton.c;26;1.1004376411437988;0-2;LSB bit-flip
exponent;strtod_l.c;484;0.44014644622802734;0-2;LSB bit-flip
list_all_lock;genops.c;38;1.1259500980377197;0-2;LSB bit-flip
allowed_error;newton.c;54;0.8252649307250977;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7928755283355713;0-2;LSB bit-flip
exponent;strtod_l.c;484;0.9251031875610352;0-2;LSB bit-flip
f_input;newton.c;25;0.7749471664428711;0-2;LSB bit-flip
allowed_error;newton.c;54;1.483665943145752;0-2;LSB bit-flip
allowed_error;newton.c;54;1.051811695098877;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7917413711547852;0-2;LSB bit-flip
allowed_error;newton.c;54;1.208768367767334;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9757411479949951;0-2;LSB bit-flip
exponent;strtod_l.c;484;0.43811750411987305;0-2;LSB bit-flip
allowed_error;newton.c;54;0.5619101524353027;0-2;LSB bit-flip
allowed_error;newton.c;54;1.0449159145355225;0-2;LSB bit-flip
f_input;newton.c;25;0.8970293998718262;0-2;LSB bit-flip
allowed_error;newton.c;54;0.873849630355835;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.39072608947753906;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7565698623657227;0-2;LSB bit-flip
exponent;strtod_l.c;339;1.0307931900024414;0-2;LSB bit-flip
exponent;strtod_l.c;484;0.6221115589141846;0-2;LSB bit-flip
f_input;newton.c;25;1.0141706466674805;0-2;LSB bit-flip
allowed_error;newton.c;54;1.0883331298828125;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7622857093811035;0-2;LSB bit-flip
f_input;newton.c;25;1.0094623565673828;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.3964200019836426;0-2;LSB bit-flip
f_input;newton.c;25;0.955089807510376;0-2;LSB bit-flip
allowed_error;newton.c;54;1.2294766902923584;0-2;LSB bit-flip
allowed_error;newton.c;54;1.107208251953125;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9463610649108887;0-2;LSB bit-flip
allowed_error;newton.c;54;1.408318042755127;0-2;LSB bit-flip
allowed_error;newton.c;54;0.8159773349761963;0-2;LSB bit-flip
allowed_error;newton.c;54;0.8745460510253906;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7008185386657715;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6865546703338623;0-2;LSB bit-flip
allowed_error;newton.c;54;1.3016154766082764;0-2;LSB bit-flip
allowed_error;newton.c;54;1.4203290939331055;0-2;LSB bit-flip
allowed_error;newton.c;54;0.532759428024292;0-2;LSB bit-flip
allowed_error;newton.c;54;1.4553070068359375;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6957197189331055;0-2;LSB bit-flip
allowed_error;newton.c;54;1.5209803581237793;0-2;LSB bit-flip
f_input;newton.c;25;0.8745708465576172;0-2;LSB bit-flip
f_input;newton.c;25;0.2664458751678467;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9151101112365723;0-2;LSB bit-flip
f_input;newton.c;25;1.0080716609954834;0-2;LSB bit-flip
allowed_error;newton.c;54;1.464930772781372;0-2;LSB bit-flip
exponent;strtod_l.c;339;0.3301365375518799;0-2;LSB bit-flip
allowed_error;newton.c;54;0.8283703327178955;0-2;LSB bit-flip
allowed_error;newton.c;54;1.3437001705169678;0-2;LSB bit-flip
allowed_error;newton.c;54;0.47906064987182617;0-2;LSB bit-flip
allowed_error;newton.c;54;0.3566422462463379;0-2;LSB bit-flip
f_input;newton.c;25;1.005636215209961;0-2;LSB bit-flip
allowed_error;newton.c;54;0.3922305107116699;0-2;LSB bit-flip
allowed_error;newton.c;54;1.175832748413086;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9704341888427734;0-2;LSB bit-flip
f_input;newton.c;25;0.7354364395141602;0-2;LSB bit-flip
allowed_error;newton.c;54;1.255033016204834;0-2;LSB bit-flip
allowed_error;newton.c;54;1.110687255859375;0-2;LSB bit-flip
f_input;newton.c;25;1.1729447841644287;0-2;LSB bit-flip
allowed_error;newton.c;54;1.0837650299072266;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6353442668914795;0-2;LSB bit-flip
f_input;newton.c;25;0.8895683288574219;0-2;LSB bit-flip
allowed_error;newton.c;54;0.46133899688720703;0-2;LSB bit-flip
allowed_error;newton.c;54;1.2478723526000977;0-2;LSB bit-flip
allowed_error;newton.c;54;1.4851710796356201;0-2;LSB bit-flip
allowed_error;newton.c;54;0.4384922981262207;0-2;LSB bit-flip
f_input;newton.c;25;0.2431197166442871;0-2;LSB bit-flip
f_input;newton.c;25;0.5997152328491211;0-2;LSB bit-flip
allowed_error;newton.c;54;0.43640780448913574;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7988870143890381;0-2;LSB bit-flip
allowed_error;newton.c;54;1.5359673500061035;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6775162220001221;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7984793186187744;0-2;LSB bit-flip
allowed_error;newton.c;54;1.1579716205596924;0-2;LSB bit-flip
f_input;newton.c;25;0.33319902420043945;0-2;LSB bit-flip
allowed_error;newton.c;54;0.8829760551452637;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7333312034606934;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9049603939056396;0-2;LSB bit-flip
allowed_error;newton.c;54;1.0699265003204346;0-2;LSB bit-flip
allowed_error;newton.c;54;1.1670141220092773;0-2;LSB bit-flip
allowed_error;newton.c;54;1.3374743461608887;0-2;LSB bit-flip
allowed_error;newton.c;54;0.848353385925293;0-2;LSB bit-flip
exponent;strtod_l.c;339;1.1167140007019043;0-2;LSB bit-flip
allowed_error;newton.c;54;0.364579439163208;0-2;LSB bit-flip
f_input;newton.c;25;0.7300541400909424;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6459774971008301;0-2;LSB bit-flip
exponent;strtod_l.c;484;1.2008671760559082;0-2;LSB bit-flip
f_input;newton.c;25;0.8295633792877197;0-2;LSB bit-flip
allowed_error;newton.c;54;0.9246280193328857;0-2;LSB bit-flip
f_input;newton.c;25;0.3246314525604248;0-2;LSB bit-flip
allowed_error;newton.c;54;0.7145698070526123;0-2;LSB bit-flip
allowed_error;newton.c;54;1.36018705368042;0-2;LSB bit-flip
allowed_error;newton.c;54;1.3585076332092285;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6907029151916504;0-2;LSB bit-flip
allowed_error;newton.c;54;0.3964505195617676;0-2;LSB bit-flip
allowed_error;newton.c;54;1.153785228729248;0-2;LSB bit-flip
allowed_error;newton.c;54;1.0602259635925293;0-2;LSB bit-flip
allowed_error;newton.c;54;0.6391043663024902;0-2;LSB bit-flip
