Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
id2;newton.c;84;1.561962604522705;0-2;LSB bit-flip
s_args2;newton.c;85;1.2289116382598877;0-2;LSB bit-flip
id2;newton.c;84;1.0358126163482666;0-2;LSB bit-flip
id2;newton.c;84;1.120476245880127;0-2;LSB bit-flip
id2;newton.c;84;0.7635424137115479;0-2;LSB bit-flip
id2;newton.c;84;0.6876933574676514;0-2;LSB bit-flip
id2;newton.c;84;0.7333602905273438;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3900022506713867;0-2;LSB bit-flip
id2;newton.c;84;0.7478938102722168;0-2;LSB bit-flip
id2;newton.c;84;0.8948068618774414;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.057124137878418;0-2;LSB bit-flip
id2;newton.c;84;1.4507694244384766;0-2;LSB bit-flip
id2;newton.c;84;1.167712926864624;0-2;LSB bit-flip
id2;newton.c;84;0.7274501323699951;0-2;LSB bit-flip
id2;newton.c;84;1.29256010055542;0-2;LSB bit-flip
s_args2;newton.c;85;0.6434175968170166;0-2;LSB bit-flip
id2;newton.c;84;0.312450647354126;0-2;LSB bit-flip
id2;newton.c;84;1.1169214248657227;0-2;LSB bit-flip
id2;newton.c;84;0.9982876777648926;0-2;LSB bit-flip
id2;newton.c;84;1.1829047203063965;0-2;LSB bit-flip
id2;newton.c;84;0.7777037620544434;0-2;LSB bit-flip
id2;newton.c;84;0.5368311405181885;0-2;LSB bit-flip
id2;newton.c;84;1.210252046585083;0-2;LSB bit-flip
s_args2;newton.c;85;0.6644048690795898;0-2;LSB bit-flip
id2;newton.c;84;0.5052907466888428;0-2;LSB bit-flip
id2;newton.c;84;0.5342273712158203;0-2;LSB bit-flip
id2;newton.c;84;0.9408533573150635;0-2;LSB bit-flip
s_args2;newton.c;85;1.0695037841796875;0-2;LSB bit-flip
id2;newton.c;84;1.507577657699585;0-2;LSB bit-flip
s_args1;newton.c;85;0.9285557270050049;0-2;LSB bit-flip
id2;newton.c;84;1.1087532043457031;0-2;LSB bit-flip
id2;newton.c;84;0.8478901386260986;0-2;LSB bit-flip
id2;newton.c;84;1.436161756515503;0-2;LSB bit-flip
s_args2;newton.c;85;0.6896586418151855;0-2;LSB bit-flip
id2;newton.c;84;1.0849685668945312;0-2;LSB bit-flip
id2;newton.c;84;1.1635961532592773;0-2;LSB bit-flip
id2;newton.c;84;0.5154755115509033;0-2;LSB bit-flip
s_args2;newton.c;85;1.2804632186889648;0-2;LSB bit-flip
id2;newton.c;84;0.8328170776367188;0-2;LSB bit-flip
id2;newton.c;84;1.0798754692077637;0-2;LSB bit-flip
id2;newton.c;84;0.2978322505950928;0-2;LSB bit-flip
id2;newton.c;84;1.2224223613739014;0-2;LSB bit-flip
s_args2;newton.c;85;0.9238107204437256;0-2;LSB bit-flip
s_args2;newton.c;85;0.54148268699646;0-2;LSB bit-flip
s_args1;newton.c;85;1.1010501384735107;0-2;LSB bit-flip
s_args1;newton.c;85;1.0160136222839355;0-2;LSB bit-flip
id2;newton.c;84;0.6494035720825195;0-2;LSB bit-flip
id2;newton.c;84;1.1190316677093506;0-2;LSB bit-flip
id2;newton.c;84;0.44794607162475586;0-2;LSB bit-flip
id2;newton.c;84;0.8383941650390625;0-2;LSB bit-flip
id2;newton.c;84;1.2160165309906006;0-2;LSB bit-flip
s_args1;newton.c;85;1.181520938873291;0-2;LSB bit-flip
id2;newton.c;84;1.4540042877197266;0-2;LSB bit-flip
id2;newton.c;84;0.7191462516784668;0-2;LSB bit-flip
id2;newton.c;84;0.611774206161499;0-2;LSB bit-flip
s_args1;newton.c;85;1.0216972827911377;0-2;LSB bit-flip
s_args1;newton.c;85;0.9956049919128418;0-2;LSB bit-flip
id2;newton.c;84;0.7186775207519531;0-2;LSB bit-flip
id2;newton.c;84;1.3113839626312256;0-2;LSB bit-flip
id2;newton.c;84;0.8496837615966797;0-2;LSB bit-flip
s_args2;newton.c;85;1.3133900165557861;0-2;LSB bit-flip
s_args1;newton.c;85;1.0764570236206055;0-2;LSB bit-flip
id2;newton.c;84;1.263458490371704;0-2;LSB bit-flip
id2;newton.c;84;1.225670337677002;0-2;LSB bit-flip
s_args2;newton.c;85;0.7318117618560791;0-2;LSB bit-flip
id2;newton.c;84;0.924415111541748;0-2;LSB bit-flip
id2;newton.c;84;0.96262526512146;0-2;LSB bit-flip
s_args2;newton.c;85;1.1871728897094727;0-2;LSB bit-flip
id2;newton.c;84;0.5395898818969727;0-2;LSB bit-flip
s_args1;newton.c;85;1.1734333038330078;0-2;LSB bit-flip
s_args2;newton.c;85;0.9705171585083008;0-2;LSB bit-flip
id2;newton.c;84;1.1128153800964355;0-2;LSB bit-flip
id2;newton.c;84;0.644705057144165;0-2;LSB bit-flip
id2;newton.c;84;1.0926737785339355;0-2;LSB bit-flip
id2;newton.c;84;1.4615020751953125;0-2;LSB bit-flip
id2;newton.c;84;0.9755258560180664;0-2;LSB bit-flip
id2;newton.c;84;0.8283956050872803;0-2;LSB bit-flip
id2;newton.c;84;1.4555609226226807;0-2;LSB bit-flip
id2;newton.c;84;1.045591115951538;0-2;LSB bit-flip
id2;newton.c;84;0.40044641494750977;0-2;LSB bit-flip
id2;newton.c;84;1.2232568264007568;0-2;LSB bit-flip
id2;newton.c;84;1.4105453491210938;0-2;LSB bit-flip
id2;newton.c;84;1.397935152053833;0-2;LSB bit-flip
id2;newton.c;84;0.48917627334594727;0-2;LSB bit-flip
id2;newton.c;84;0.9145047664642334;0-2;LSB bit-flip
id2;newton.c;84;0.48459434509277344;0-2;LSB bit-flip
id2;newton.c;84;1.2012526988983154;0-2;LSB bit-flip
id2;newton.c;84;1.0785675048828125;0-2;LSB bit-flip
id2;newton.c;84;1.0601520538330078;0-2;LSB bit-flip
id2;newton.c;84;1.1298325061798096;0-2;LSB bit-flip
id2;newton.c;84;0.5092289447784424;0-2;LSB bit-flip
s_args1;newton.c;85;0.34847187995910645;0-2;LSB bit-flip
s_args1;newton.c;85;0.8759567737579346;0-2;LSB bit-flip
id2;newton.c;84;0.860170841217041;0-2;LSB bit-flip
id2;newton.c;84;0.6231765747070312;0-2;LSB bit-flip
id2;newton.c;84;0.33812928199768066;0-2;LSB bit-flip
id2;newton.c;84;0.34401655197143555;0-2;LSB bit-flip
id2;newton.c;84;0.9017674922943115;0-2;LSB bit-flip
id2;newton.c;84;1.212446689605713;0-2;LSB bit-flip
id2;newton.c;84;0.8132636547088623;0-2;LSB bit-flip
s_args2;newton.c;85;1.282963514328003;0-2;LSB bit-flip
id2;newton.c;84;0.26451706886291504;0-2;LSB bit-flip
s_args1;newton.c;85;1.523334264755249;0-2;LSB bit-flip
id2;newton.c;84;1.1335999965667725;0-2;LSB bit-flip
id2;newton.c;84;1.100343942642212;0-2;LSB bit-flip
id2;newton.c;84;0.24266743659973145;0-2;LSB bit-flip
s_args2;newton.c;85;1.149873971939087;0-2;LSB bit-flip
id2;newton.c;84;0.28540945053100586;0-2;LSB bit-flip
id2;newton.c;84;0.7381501197814941;0-2;LSB bit-flip
id2;newton.c;84;0.6807608604431152;0-2;LSB bit-flip
id2;newton.c;84;1.420989990234375;0-2;LSB bit-flip
id2;newton.c;84;1.3777155876159668;0-2;LSB bit-flip
id2;newton.c;84;0.6102979183197021;0-2;LSB bit-flip
id2;newton.c;84;0.7045929431915283;0-2;LSB bit-flip
id2;newton.c;84;1.1435599327087402;0-2;LSB bit-flip
id2;newton.c;84;0.7180237770080566;0-2;LSB bit-flip
id2;newton.c;84;0.736656904220581;0-2;LSB bit-flip
id2;newton.c;84;1.5530891418457031;0-2;LSB bit-flip
id2;newton.c;84;0.6564671993255615;0-2;LSB bit-flip
id2;newton.c;84;1.7095096111297607;0-2;LSB bit-flip
s_args1;newton.c;85;1.0181334018707275;0-2;LSB bit-flip
id2;newton.c;84;1.001084804534912;0-2;LSB bit-flip
id2;newton.c;84;0.44722461700439453;0-2;LSB bit-flip
id2;newton.c;84;0.3565375804901123;0-2;LSB bit-flip
s_args2;newton.c;85;1.1562466621398926;0-2;LSB bit-flip
id2;newton.c;84;0.6541616916656494;0-2;LSB bit-flip
id2;newton.c;84;1.2963497638702393;0-2;LSB bit-flip
id2;newton.c;84;1.0154809951782227;0-2;LSB bit-flip
id2;newton.c;84;1.066303014755249;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.1446852684020996;0-2;LSB bit-flip
id2;newton.c;84;1.126664400100708;0-2;LSB bit-flip
id2;newton.c;84;1.6275689601898193;0-2;LSB bit-flip
id2;newton.c;84;1.510697841644287;0-2;LSB bit-flip
id2;newton.c;84;1.2165729999542236;0-2;LSB bit-flip
id2;newton.c;84;1.4175541400909424;0-2;LSB bit-flip
id2;newton.c;84;1.2642621994018555;0-2;LSB bit-flip
id2;newton.c;84;0.9271326065063477;0-2;LSB bit-flip
s_args1;newton.c;85;0.3502490520477295;0-2;LSB bit-flip
s_args2;newton.c;85;1.0425910949707031;0-2;LSB bit-flip
id2;newton.c;84;0.765596866607666;0-2;LSB bit-flip
id2;newton.c;84;1.4573371410369873;0-2;LSB bit-flip
id2;newton.c;84;0.4485287666320801;0-2;LSB bit-flip
id2;newton.c;84;0.7582411766052246;0-2;LSB bit-flip
id2;newton.c;84;0.4743211269378662;0-2;LSB bit-flip
s_args1;newton.c;85;0.20907068252563477;0-2;LSB bit-flip
id2;newton.c;84;0.5225996971130371;0-2;LSB bit-flip
s_args2;newton.c;85;0.6412482261657715;0-2;LSB bit-flip
id2;newton.c;84;1.3658974170684814;0-2;LSB bit-flip
id2;newton.c;84;1.0928783416748047;0-2;LSB bit-flip
id2;newton.c;84;0.32346081733703613;0-2;LSB bit-flip
id2;newton.c;84;0.9548523426055908;0-2;LSB bit-flip
id2;newton.c;84;0.6103746891021729;0-2;LSB bit-flip
id2;newton.c;84;0.17367768287658691;0-2;LSB bit-flip
id2;newton.c;84;0.7589282989501953;0-2;LSB bit-flip
s_args1;newton.c;85;1.1294653415679932;0-2;LSB bit-flip
s_args2;newton.c;85;0.9458701610565186;0-2;LSB bit-flip
s_args1;newton.c;85;0.6430521011352539;0-2;LSB bit-flip
s_args1;newton.c;85;0.9397225379943848;0-2;LSB bit-flip
id2;newton.c;84;1.0038864612579346;0-2;LSB bit-flip
id2;newton.c;84;0.9397273063659668;0-2;LSB bit-flip
id2;newton.c;84;0.8830034732818604;0-2;LSB bit-flip
id2;newton.c;84;0.32857394218444824;0-2;LSB bit-flip
id2;newton.c;84;0.6203963756561279;0-2;LSB bit-flip
id2;newton.c;84;0.3499147891998291;0-2;LSB bit-flip
id2;newton.c;84;0.7711162567138672;0-2;LSB bit-flip
s_args1;newton.c;85;0.8556773662567139;0-2;LSB bit-flip
s_args2;newton.c;85;0.9585983753204346;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3993837833404541;0-2;LSB bit-flip
id2;newton.c;84;1.0876169204711914;0-2;LSB bit-flip
id2;newton.c;84;1.2328746318817139;0-2;LSB bit-flip
id2;newton.c;84;1.4371464252471924;0-2;LSB bit-flip
id2;newton.c;84;1.088047981262207;0-2;LSB bit-flip
id2;newton.c;84;1.3921029567718506;0-2;LSB bit-flip
id2;newton.c;84;0.617560863494873;0-2;LSB bit-flip
id2;newton.c;84;1.1186015605926514;0-2;LSB bit-flip
id2;newton.c;84;0.5757036209106445;0-2;LSB bit-flip
s_args2;newton.c;85;1.2371046543121338;0-2;LSB bit-flip
id2;newton.c;84;0.8877098560333252;0-2;LSB bit-flip
id2;newton.c;84;1.3398959636688232;0-2;LSB bit-flip
id2;newton.c;84;0.7124686241149902;0-2;LSB bit-flip
id2;newton.c;84;0.5405972003936768;0-2;LSB bit-flip
id2;newton.c;84;0.5639469623565674;0-2;LSB bit-flip
id2;newton.c;84;0.20138859748840332;0-2;LSB bit-flip
s_args1;newton.c;85;0.7340123653411865;0-2;LSB bit-flip
s_args1;newton.c;85;1.3964309692382812;0-2;LSB bit-flip
id2;newton.c;84;0.8496713638305664;0-2;LSB bit-flip
id2;newton.c;84;0.6661570072174072;0-2;LSB bit-flip
s_args1;newton.c;85;0.799081563949585;0-2;LSB bit-flip
id2;newton.c;84;1.1267523765563965;0-2;LSB bit-flip
id2;newton.c;84;1.0077698230743408;0-2;LSB bit-flip
s_args2;newton.c;85;1.097907304763794;0-2;LSB bit-flip
id2;newton.c;84;1.0104241371154785;0-2;LSB bit-flip
id2;newton.c;84;1.2556791305541992;0-2;LSB bit-flip
id2;newton.c;84;0.742140531539917;0-2;LSB bit-flip
id2;newton.c;84;1.000474214553833;0-2;LSB bit-flip
id2;newton.c;84;0.8890142440795898;0-2;LSB bit-flip
id2;newton.c;84;1.087888479232788;0-2;LSB bit-flip
s_args1;newton.c;85;1.03428316116333;0-2;LSB bit-flip
id2;newton.c;84;0.6352360248565674;0-2;LSB bit-flip
id2;newton.c;84;1.5075743198394775;0-2;LSB bit-flip
